precision,recall,threshold
0.06685159500693481,0.9893267651888341,0.025415955111384392
0.06687014428412874,0.9893267651888341,0.025423681363463402
0.06687385537488207,0.9893267651888341,0.025428082793951035
0.06688127879225177,0.9893267651888341,0.025432387366890907
0.0668961305723644,0.9893267651888341,0.02545713260769844
0.06692213706542263,0.9893267651888341,0.025458790361881256
0.06694444444444445,0.9893267651888341,0.02546006627380848
0.06697793341115002,0.9893267651888341,0.025463595986366272
0.06699282815366654,0.9893267651888341,0.025469262152910233
0.06701145590034478,0.9893267651888341,0.025469601154327393
0.06703755215577191,0.9893267651888341,0.025490777567029
0.06704874248831516,0.9893267651888341,0.02549353614449501
0.06705993655740441,0.9893267651888341,0.025499872863292694
0.0670711343649115,0.9893267651888341,0.025504255667328835
0.06708607059347511,0.9893267651888341,0.02551586925983429
0.0671047502366765,0.9893267651888341,0.025540951639413834
0.06714214074775729,0.9893267651888341,0.02555999346077442
0.06714962385065477,0.9893267651888341,0.025561992079019547
0.0671608516330398,0.9893267651888341,0.025562914088368416
0.06716833890746934,0.9893267651888341,0.02559802681207657
0.06717582785148846,0.9893267651888341,0.025616873055696487
0.06717957294976863,0.9893267651888341,0.025617416948080063
0.0671870643992194,0.9893267651888341,0.025632938370108604
0.0671945575196565,0.9893267651888341,0.025633247569203377
0.06720205231163906,0.9893267651888341,0.025640524923801422
0.06721704691247839,0.9893267651888341,0.02564551681280136
0.06722454672245468,0.9893267651888341,0.025648757815361023
0.06724330357142858,0.9893267651888341,0.02568136900663376
0.0672695807514096,0.9893267651888341,0.02570023573935032
0.06729212039984364,0.9893267651888341,0.02570323646068573
0.0673146751578124,0.9893267651888341,0.025711258873343468
0.06732595820762097,0.9893267651888341,0.02571435645222664
0.06734853565839481,0.9893267651888341,0.025714989751577377
0.06737866249161262,0.9893267651888341,0.02572796866297722
0.06738243024101101,0.9893267651888341,0.025739843025803566
0.06738619841181076,0.9893267651888341,0.025748003274202347
0.06740881628999776,0.9893267651888341,0.025762153789401054
0.0674276761233283,0.9893267651888341,0.025763174518942833
0.06743522301192008,0.9893267651888341,0.0257644634693861
0.06744277159008227,0.9893267651888341,0.025787727907299995
0.0674578738173879,0.9893267651888341,0.025799300521612167
0.06746165043108275,0.9893267651888341,0.025801746174693108
0.06747298280978778,0.9893267651888341,0.025804059579968452
0.06748053984431876,0.9893267651888341,0.02581864595413208
0.06748809857182862,0.9893267651888341,0.025820981711149216
0.06749187857062842,0.9893267651888341,0.025829561054706573
0.06749943983867354,0.9893267651888341,0.025832708925008774
0.06751835042304029,0.9893267651888341,0.025835424661636353
0.06752591762398431,0.9893267651888341,0.025838365778326988
0.06754105711563253,0.9893267651888341,0.025840431451797485
